TIMESTAMP,UserID,TaskID,DistanceToA,ViewingAngleA,DistanceToB,ViewingAngleB,UserPositionX,UserPositionY,UserPositionZ
654.2034,4,31,0.553407,142.4875,0.6377169,13.94098,0,0,0
654.72,4,31,0.553407,126.1206,0.6377168,1.429166,0,0,0
655.2201,4,31,0.553407,30.42008,0.6377169,-91.80807,0,0,0
655.7201,4,31,0.553407,119.7213,0.6377168,-5.365273,0,0,0
656.2368,4,31,0.553407,122.4296,0.6377168,-4.939314,0,0,0
656.7368,4,31,0.553407,122.4296,0.6377168,-4.939314,0,0,0
657.2369,4,31,0.553407,122.4296,0.6377168,-4.939314,0,0,0
657.7534,4,31,0.553407,122.4296,0.6377168,-4.939314,0,0,0
658.2534,4,31,0.553407,122.4296,0.6377168,-4.939314,0,0,0
658.7534,4,31,0.553407,122.4296,0.6377168,-4.939314,0,0,0
659.2534,4,31,0.553407,108.2978,0.6377168,-19.12346,0,0,0
659.7701,4,31,0.553407,86.13864,0.6377168,-30.97627,0,0,0
660.2701,4,31,0.553407,86.13864,0.6377168,-30.97627,0,0,0
660.7701,4,31,0.553407,86.13864,0.6377168,-30.97627,0,0,0
661.2701,4,31,0.553407,41.1035,0.6377169,-62.87845,0,0,0
661.7701,4,31,0.553407,-31.78848,0.6377169,-136.6208,0,0,0
662.2701,4,31,0.5534071,-54.5556,0.6377169,-139.1624,0,0,0
662.7701,4,31,0.5534071,-51.33038,0.6377169,-164.4519,0,0,0
663.2701,4,31,0.5534071,-51.33038,0.6377169,-164.4519,0,0,0
663.7701,4,31,0.5534071,-51.33038,0.6377169,-164.4519,0,0,0
664.2701,4,31,0.5534071,-51.33038,0.6377169,-164.4519,0,0,0
664.7701,4,31,0.553407,-137.1794,0.6377169,38.47603,0,0,0
665.2701,4,31,0.553407,162.1122,0.6377169,63.51184,0,0,0
665.7701,4,31,0.553407,154.8495,0.6377169,104.3341,0,0,0
666.2701,4,31,0.553407,154.8495,0.6377169,104.3341,0,0,0
666.7701,4,31,0.553407,154.8495,0.6377169,104.3341,0,0,0
667.2701,4,31,0.553407,154.8495,0.6377169,104.3341,0,0,0
667.7701,4,31,0.553407,154.8495,0.6377169,104.3341,0,0,0
669.0201,4,32,0.7107078,-136.1917,0.1868515,-37.62583,0,0,0
669.5201,4,32,0.7107078,-136.1917,0.1868515,-37.62583,0,0,0
670.0367,4,32,0.7107078,-136.1917,0.1868515,-37.62583,0,0,0
670.5367,4,32,0.7107078,-136.1917,0.1868515,-37.62583,0,0,0
671.0367,4,32,0.7107078,-136.1917,0.1868515,-37.62583,0,0,0
671.5367,4,32,0.7107078,-136.1917,0.1868515,-37.62583,0,0,0
672.0367,4,32,0.7107078,-136.1917,0.1868515,-37.62583,0,0,0
672.5367,4,32,0.7107078,-136.1917,0.1868515,-37.62583,0,0,0
673.0367,4,32,0.7107078,-142.1004,0.1868515,-73.68287,0,0,0
673.5533,4,32,0.7107078,-64.40361,0.1868515,161.9761,0,0,0
674.0533,4,32,0.7107078,7.806076,0.1868515,156.5563,0,0,0
674.5534,4,32,0.7107079,53.16492,0.1868515,167.2301,0,0,0
675.0534,4,32,0.7107079,53.16492,0.1868515,167.2301,0,0,0
675.5534,4,32,0.7107079,53.16492,0.1868515,167.2301,0,0,0
676.0534,4,32,0.710708,57.21278,0.1868516,162.3443,0,0,0
676.5534,4,32,0.710708,64.04029,0.1868516,176.569,0,0,0
677.0534,4,32,0.710708,90.0025,0.1868515,-170.5567,0,0,0
677.5534,4,32,0.710708,111.974,0.1868515,-136.3748,0,0,0
678.0534,4,32,0.7107078,118.1627,0.1868515,-110.1141,0,0,0
678.5534,4,32,0.7107078,118.1627,0.1868515,-110.1141,0,0,0
679.0534,4,32,0.7107078,118.1627,0.1868515,-110.1141,0,0,0
679.5534,4,32,0.7107078,118.1627,0.1868515,-110.1141,0,0,0
680.0534,4,32,0.7107078,118.1627,0.1868515,-110.1141,0,0,0
680.5534,4,32,0.7107078,118.1627,0.1868515,-110.1141,0,0,0
681.0534,4,32,0.7107078,-142.1819,0.1868515,-18.7284,0,0,0
681.5534,4,32,0.7107078,-148.5448,0.1868515,-47.65889,0,0,0
682.0534,4,32,0.7107078,-161.5584,0.1868515,-30.63789,0,0,0
682.5535,4,32,0.7107078,-161.5584,0.1868515,-30.63789,0,0,0
683.0701,4,32,0.7107078,-161.5584,0.1868515,-30.63789,0,0,0
683.5701,4,32,0.7107078,-161.5584,0.1868515,-30.63789,0,0,0
684.6867,4,33,1.005015,25.73513,0.58131,164.5484,0,0,0
685.1868,4,33,1.005015,25.73513,0.58131,164.5484,0,0,0
685.6868,4,33,1.005015,25.73513,0.58131,164.5484,0,0,0
686.2034,4,33,1.005015,25.73513,0.58131,164.5484,0,0,0
686.7034,4,33,1.005015,25.73513,0.58131,164.5484,0,0,0
687.2034,4,33,1.005015,103.571,0.58131,158.7567,0,0,0
687.7201,4,33,1.005015,27.50257,0.58131,97.00191,0,0,0
688.2201,4,33,1.005015,-5.186518,0.58131,93.76093,0,0,0
688.7367,4,33,1.005015,-34.19902,0.5813101,64.01653,0,0,0
689.2368,4,33,1.005015,-54.89584,0.5813101,61.68862,0,0,0
689.7368,4,33,1.005015,-62.40851,0.5813102,55.37022,0,0,0
690.2368,4,33,1.005015,-84.42896,0.5813101,-14.73828,0,0,0
690.7368,4,33,1.005015,-150.6158,0.5813101,-25.39665,0,0,0
691.2534,4,33,1.005015,-170.8683,0.58131,-31.04662,0,0,0
691.7534,4,33,1.005015,-170.8683,0.58131,-31.04662,0,0,0
692.2534,4,33,1.005015,-170.8683,0.58131,-31.04662,0,0,0
692.7534,4,33,1.005015,-170.8683,0.58131,-31.04662,0,0,0
693.2534,4,33,1.005015,-170.8683,0.58131,-31.04662,0,0,0
693.7534,4,33,1.005015,54.89487,0.5813101,-61.68862,0,0,0
694.2534,4,33,1.005015,97.16473,0.58131,-138.8979,0,0,0
694.7701,4,33,1.005015,134.5449,0.5813101,-71.18638,0,0,0
695.2701,4,33,1.005015,136.5102,0.5813101,-66.34372,0,0,0
695.7701,4,33,1.005015,136.5102,0.5813101,-66.34372,0,0,0
696.2701,4,33,1.005015,136.5102,0.5813101,-66.34372,0,0,0
696.7701,4,33,1.005015,136.5102,0.5813101,-66.34372,0,0,0
697.2701,4,33,1.005015,130.6528,0.5813101,-87.38071,0,0,0
697.7701,4,33,1.005015,-130.5141,0.5813101,5.562642,0,0,0
698.2701,4,33,1.005015,-130.5141,0.5813101,5.562642,0,0,0
698.7701,4,33,1.005015,-130.5141,0.5813101,5.562642,0,0,0
699.2701,4,33,1.005015,-142.6628,0.58131,-3.38495,0,0,0
699.7701,4,33,1.005015,171.9333,0.58131,-91.04436,0,0,0
700.2867,4,33,1.005015,-147.632,0.58131,122.2278,0,0,0
700.7867,4,33,1.005015,111.1044,0.58131,-155.5774,0,0,0
701.2867,4,33,1.005015,130.5389,0.5813101,-111.6394,0,0,0
701.7867,4,33,1.005015,110.422,0.5813101,-101.4431,0,0,0
702.2867,4,33,1.005015,9.481247,0.58131,117.7407,0,0,0
702.7867,4,33,1.005015,4.441311,0.58131,119.3321,0,0,0
703.2867,4,33,1.005015,4.441311,0.58131,119.3321,0,0,0
703.7867,4,33,1.005015,4.441311,0.58131,119.3321,0,0,0
704.2867,4,33,1.005015,4.441311,0.58131,119.3321,0,0,0
704.7867,4,33,1.005015,4.441311,0.58131,119.3321,0,0,0
705.2867,4,33,1.005015,4.441311,0.58131,119.3321,0,0,0
705.7867,4,33,1.005015,4.441311,0.58131,119.3321,0,0,0
706.4867,4,34,0.752259,67.71756,0.4746778,-156.9794,0,0,0
706.9868,4,34,0.752259,67.71756,0.4746778,-156.9794,0,0,0
707.4868,4,34,0.752259,67.71756,0.4746778,-156.9794,0,0,0
707.9868,4,34,0.7522591,-115.7695,0.4746778,105.3799,0,0,0
708.5034,4,34,0.752259,56.12788,0.4746778,-144.0757,0,0,0
709.0034,4,34,0.7522591,63.30406,0.4746778,-147.4393,0,0,0
709.5034,4,34,0.7522591,77.54332,0.4746778,-112.588,0,0,0
710.0034,4,34,0.752259,35.70009,0.4746778,170.5582,0,0,0
710.5034,4,34,0.752259,-12.77279,0.4746778,122.8797,0,0,0
711.0034,4,34,0.752259,-19.39076,0.4746778,126.538,0,0,0
711.5035,4,34,0.7522591,-137.2224,0.4746779,117.2475,0,0,0
712.0201,4,34,0.7522592,-114.7604,0.4746778,153.5602,0,0,0
712.5201,4,34,0.752259,166.4447,0.4746778,-88.08442,0,0,0
713.0201,4,34,0.7522591,166.1505,0.4746778,-78.69923,0,0,0
713.5201,4,34,0.7522591,166.1505,0.4746778,-78.69923,0,0,0
714.0201,4,34,0.7522591,166.1505,0.4746778,-78.69923,0,0,0
714.5201,4,34,0.7522591,166.1505,0.4746778,-78.69923,0,0,0
715.0201,4,34,0.7522591,166.1505,0.4746778,-78.69923,0,0,0
715.5201,4,34,0.752259,113.9687,0.4746778,-127.0721,0,0,0
716.0201,4,34,0.7522591,112.657,0.4746779,137.2194,0,0,0
716.5201,4,34,0.752259,67.64698,0.4746778,-148.3443,0,0,0
717.0367,4,34,0.7522591,145.2364,0.4746779,-71.72473,0,0,0
717.5367,4,34,0.752259,-164.4624,0.4746778,-28.97206,0,0,0
718.0367,4,34,0.7522591,-133.4211,0.4746779,4.72895,0,0,0
718.5534,4,34,0.7522592,-153.0474,0.4746779,-21.45945,0,0,0
719.0534,4,34,0.7522591,-156.1113,0.4746778,-23.55792,0,0,0
719.5535,4,34,0.7522591,-156.1113,0.4746778,-23.55792,0,0,0
720.0701,4,34,0.7522591,-156.1113,0.4746778,-23.55792,0,0,0
720.5867,4,34,0.7522591,-156.1113,0.4746778,-23.55792,0,0,0
721.0867,4,34,0.7522591,-156.1113,0.4746778,-23.55792,0,0,0
721.5867,4,34,0.7522591,-156.1113,0.4746778,-23.55792,0,0,0
722.087,4,34,0.7522591,-156.1113,0.4746778,-23.55792,0,0,0
722.6034,4,34,0.7522591,-156.1113,0.4746778,-23.55792,0,0,0
723.1034,4,34,0.7522591,-156.1113,0.4746778,-23.55792,0,0,0
723.6034,4,34,0.752259,-153.4523,0.4746778,-20.93798,0,0,0
724.1034,4,34,0.7522591,-157.1589,0.4746778,-28.97814,0,0,0
724.6034,4,34,0.7522591,-148.6082,0.4746779,-18.02513,0,0,0
725.1034,4,34,0.752259,-138.4077,0.4746778,-23.66319,0,0,0
725.6034,4,34,0.7522591,121.419,0.4746779,-54.1991,0,0,0
726.1034,4,34,0.7522591,73.54745,0.4746778,-106.5492,0,0,0
726.6034,4,34,0.752259,25.83963,0.4746778,156.5478,0,0,0
727.1034,4,34,0.7522591,-12.66146,0.4746778,115.7866,0,0,0
727.6034,4,34,0.7522591,-12.66146,0.4746778,115.7866,0,0,0
728.1034,4,34,0.7522591,-12.66146,0.4746778,115.7866,0,0,0
728.6034,4,34,0.7522591,-12.66146,0.4746778,115.7866,0,0,0
729.1034,4,34,0.752259,-70.78149,0.4746779,84.79632,0,0,0
729.6034,4,34,0.7522592,-90.68266,0.4746779,57.60248,0,0,0
730.1034,4,34,0.752259,-26.48434,0.4746779,94.61099,0,0,0
730.6034,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
731.1034,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
731.6034,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
732.1034,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
732.6034,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
733.1034,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
733.6034,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
734.1035,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
734.6201,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
735.1201,4,34,0.7522591,-3.256782,0.4746779,119.0157,0,0,0
735.6201,4,34,0.7522591,-7.178679,0.4746778,114.1087,0,0,0
736.4534,4,35,0.3965302,157.582,0.9523475,-40.1912,0,0,0
736.9534,4,35,0.3965302,157.582,0.9523475,-40.1912,0,0,0
737.4534,4,35,0.3965302,143.2019,0.9523475,-53.47903,0,0,0
737.9534,4,35,0.3965302,-154.8567,0.9523475,4.772206,0,0,0
738.4534,4,35,0.3965302,-148.1895,0.9523476,22.84468,0,0,0
738.9534,4,35,0.3965302,-149.3004,0.9523475,21.3231,0,0,0
739.4534,4,35,0.3965302,-149.3004,0.9523475,21.3231,0,0,0
739.9534,4,35,0.3965302,-149.3004,0.9523475,21.3231,0,0,0
740.4701,4,35,0.3965302,-149.3004,0.9523475,21.3231,0,0,0
740.9701,4,35,0.3965302,-143.4625,0.9523476,33.5626,0,0,0
741.4701,4,35,0.3965302,-146.5395,0.9523476,26.45666,0,0,0
741.9867,4,35,0.3965302,-146.5395,0.9523476,26.45666,0,0,0
742.4868,4,35,0.3965302,-146.5395,0.9523476,26.45666,0,0,0
742.9868,4,35,0.3965302,-146.5395,0.9523476,26.45666,0,0,0
743.4868,4,35,0.3965302,-146.5395,0.9523476,26.45666,0,0,0
744.0034,4,35,0.3965303,-134.6091,0.9523477,50.33024,0,0,0
744.5034,4,35,0.3965302,-131.9475,0.9523476,55.54607,0,0,0
745.0034,4,35,0.3965302,-131.9475,0.9523476,55.54607,0,0,0
745.5201,4,35,0.3965302,-123.7302,0.9523476,43.23716,0,0,0
746.0367,4,35,0.3965302,-156.1615,0.9523476,-12.33038,0,0,0
746.5367,4,35,0.3965303,-39.4032,0.9523476,143.6073,0,0,0
747.0367,4,35,0.3965303,-48.39486,0.9523477,123.7986,0,0,0
747.5367,4,35,0.3965303,-49.16611,0.9523477,117.3667,0,0,0
748.0367,4,35,0.3965303,-49.16611,0.9523477,117.3667,0,0,0
748.5367,4,35,0.3965303,-49.16611,0.9523477,117.3667,0,0,0
749.0367,4,35,0.3965303,-49.16611,0.9523477,117.3667,0,0,0
749.5367,4,35,0.3965302,-59.87196,0.9523476,99.35717,0,0,0
750.0367,4,35,0.3965303,-57.79242,0.9523476,103.4718,0,0,0
750.5367,4,35,0.3965303,-51.33812,0.9523476,113.0945,0,0,0
751.0367,4,35,0.3965303,-51.33812,0.9523476,113.0945,0,0,0
751.5367,4,35,0.3965303,-51.33812,0.9523476,113.0945,0,0,0
752.0534,4,35,0.3965303,-51.33812,0.9523476,113.0945,0,0,0
752.5535,4,35,0.3965303,-51.33812,0.9523476,113.0945,0,0,0
753.0701,4,35,0.3965303,-51.33812,0.9523476,113.0945,0,0,0
753.5701,4,35,0.3965303,-51.33812,0.9523476,113.0945,0,0,0
754.6867,4,36,0.9639516,143.9249,0.5564384,-51.80035,0,0,0
755.1868,4,36,0.9639516,143.9249,0.5564384,-51.80035,0,0,0
755.7034,4,36,0.9639516,143.9249,0.5564384,-51.80035,0,0,0
756.2201,4,36,0.9639516,143.9249,0.5564384,-51.80035,0,0,0
756.7201,4,36,0.9639516,9.581562,0.5564384,-71.4455,0,0,0
757.2368,4,36,0.9639516,6.394392,0.5564384,-78.23548,0,0,0
757.7368,4,36,0.9639516,6.394392,0.5564384,-78.23548,0,0,0
758.2368,4,36,0.9639516,6.394392,0.5564384,-78.23548,0,0,0
758.7368,4,36,0.9639516,-21.29764,0.5564384,123.2979,0,0,0
759.2368,4,36,0.9639516,3.653395,0.5564384,-55.70863,0,0,0
759.7534,4,36,0.9639516,3.889827,0.5564384,-59.0025,0,0,0
760.2534,4,36,0.9639516,3.889827,0.5564384,-59.0025,0,0,0
760.7534,4,36,0.9639516,3.889827,0.5564384,-59.0025,0,0,0
761.2534,4,36,0.9639516,3.889827,0.5564384,-59.0025,0,0,0
761.7534,4,36,0.9639516,3.889827,0.5564384,-59.0025,0,0,0
762.2701,4,36,0.9639516,3.889827,0.5564384,-59.0025,0,0,0
762.7701,4,36,0.9639516,3.491493,0.5564384,-53.11481,0,0,0
763.2701,4,36,0.9639516,-5.40171,0.5564384,77.54887,0,0,0
763.7701,4,36,0.9639516,-5.274218,0.5564385,114.5408,0,0,0
764.2867,4,36,0.9639516,-101.2244,0.5564384,131.4939,0,0,0
764.7867,4,36,0.9639516,-172.2666,0.5564385,57.87258,0,0,0
765.2867,4,36,0.9639516,-179.2667,0.5564384,-15.68041,0,0,0
765.7867,4,36,0.9639516,177.3251,0.5564384,-28.60152,0,0,0
766.2867,4,36,0.9639516,176.3989,0.5564384,-27.13661,0,0,0
766.7867,4,36,0.9639516,176.3989,0.5564384,-27.13661,0,0,0
767.2869,4,36,0.9639516,176.3989,0.5564384,-27.13661,0,0,0
767.8034,4,36,0.9639516,176.3989,0.5564384,-27.13661,0,0,0
768.3034,4,36,0.9639516,176.3989,0.5564384,-27.13661,0,0,0
768.8034,4,36,0.9639516,176.0936,0.5564384,-28.01512,0,0,0
769.3034,4,36,0.9639516,176.0936,0.5564384,-28.01512,0,0,0
769.8034,4,36,0.9639516,176.0936,0.5564384,-28.01512,0,0,0
770.3034,4,36,0.9639516,176.0936,0.5564384,-28.01512,0,0,0
770.8034,4,36,0.9639516,176.0936,0.5564384,-28.01512,0,0,0
781.1367,4,37,6.444054,-1.763252,0,0,0,0,0
781.6367,4,37,6.444054,-1.763252,0,0,0,0,0
782.1367,4,37,6.444054,-1.763252,0,0,0,0,0
782.6368,4,37,6.444054,-1.763252,0,0,0,0,0
783.1534,4,37,6.444054,-1.763252,0,0,0,0,0
783.6534,4,37,6.444054,-1.763252,0,0,0,0,0
784.1534,4,37,6.444054,-1.763252,0,0,0,0,0
784.6534,4,37,6.444054,-1.763252,0,0,0,0,0
785.1534,4,37,6.444054,-1.763252,0,0,0,0,0
785.6701,4,37,6.444054,-1.763252,0,0,0,0,0
786.1701,4,37,6.444054,-1.763252,0,0,0,0,0
786.6701,4,37,6.444054,-1.763252,0,0,0,0,0
787.1868,4,37,6.444054,-1.763252,0,0,0,0,0
787.6868,4,37,6.444054,-1.763252,0,0,0,0,0
788.2034,4,37,6.444054,-1.763252,0,0,0,0,0
788.7034,4,37,6.444054,-1.763252,0,0,0,0,0
789.2201,4,37,6.444054,-1.763252,0,0,0,0,0
789.7201,4,37,6.444054,-1.763252,0,0,0,0,0
790.2201,4,37,6.444054,-1.763252,0,0,0,0,0
790.7202,4,37,6.444054,-1.763252,0,0,0,0,0
791.2368,4,37,6.444054,-1.763252,0,0,0,0,0
791.7534,4,37,6.444054,-1.763252,0,0,0,0,0
792.2534,4,37,6.444054,-1.763252,0,0,0,0,0
792.7534,4,37,6.444054,-1.763252,0,0,0,0,0
793.2534,4,37,6.444054,-1.763252,0,0,0,0,0
793.7534,4,37,6.444054,-1.763252,0,0,0,0,0
794.2534,4,37,6.444054,-1.763252,0,0,0,0,0
794.7534,4,37,6.444054,-1.763252,0,0,0,0,0
795.2701,4,37,6.444054,-1.763252,0,0,0,0,0
795.7701,4,37,6.444054,-1.763252,0,0,0,0,0
796.2701,4,37,6.444054,-1.763252,0,0,0,0,0
796.7701,4,37,6.444054,-1.763252,0,0,0,0,0
797.2701,4,37,6.444054,-1.763252,0,0,0,0,0
797.7701,4,37,6.444054,-1.763252,0,0,0,0,0
798.2701,4,37,6.444054,-1.763252,0,0,0,0,0
798.7701,4,37,6.404714,-1.630629,0,0,0,0,0
799.2701,4,37,6.339247,-1.161969,0,0,0,0,0
799.7701,4,37,6.314614,-0.8204377,0,0,0,0,0
800.2701,4,37,6.309528,-0.7217214,0,0,0,0,0
800.7701,4,37,6.299735,-0.463094,0,0,0,0,0
801.2867,4,37,6.293497,0.1065312,0,0,0,0,0
801.7867,4,37,6.317097,0.8638874,0,0,0,0,0
802.3033,4,37,6.4625,1.798636,0,0,0,0,0
802.8034,4,37,6.584403,1.654576,0,0,0,0,0
803.3034,4,37,6.58369,1.671052,0,0,0,0,0
803.8034,4,37,6.578549,1.646513,0,0,0,0,0
804.3034,4,37,6.702643,0.1845175,0,0,0,0,0
804.8034,4,37,6.622941,-1.467671,0,0,0,0,0
805.3034,4,37,6.505521,-1.494362,0,0,0,0,0
805.8034,4,37,6.440173,-1.625219,0,0,0,0,0
806.3034,4,37,6.632875,-1.227326,0,0,0,0,0
806.8034,4,37,6.586493,-1.493314,0,0,0,0,0
807.3034,4,37,6.544092,-1.702034,0,0,0,0,0
807.8034,4,37,6.455264,-1.789035,0,0,0,0,0
808.3034,4,37,6.439646,-1.736861,0,0,0,0,0
808.8034,4,37,6.436048,-1.664246,0,0,0,0,0
809.3034,4,37,6.334638,-1.131596,0,0,0,0,0
809.8034,4,37,6.353878,-1.117676,0,0,0,0,0
810.3034,4,37,6.431246,-1.517493,0,0,0,0,0
810.8034,4,37,6.572625,-1.492265,0,0,0,0,0
811.3201,4,37,6.671378,-0.6161205,0,0,0,0,0
811.8201,4,37,6.684087,0.1968319,0,0,0,0,0
812.3201,4,37,6.644025,1.017026,0,0,0,0,0
812.8201,4,37,6.60497,1.334129,0,0,0,0,0
813.3201,4,37,6.525796,1.609125,0,0,0,0,0
813.8201,4,37,6.406548,1.64877,0,0,0,0,0
814.3201,4,37,6.426824,1.638053,0,0,0,0,0
814.8201,4,37,6.651065,1.129692,0,0,0,0,0
815.3201,4,37,6.645385,-1.185312,0,0,0,0,0
815.8201,4,37,6.364446,-1.293466,0,0,0,0,0
816.3201,4,37,6.323631,-0.7618184,0,0,0,0,0
816.8201,4,37,6.363375,-1.231782,0,0,0,0,0
817.3201,4,37,6.31649,-0.4929749,0,0,0,0,0
817.8201,4,37,6.320289,-0.4925778,0,0,0,0,0
818.3201,4,37,6.320289,-0.4925778,0,0,0,0,0
818.8202,4,37,6.320289,-0.4925778,0,0,0,0,0
819.3367,4,37,6.366911,-0.3732531,0,0,0,0,0
819.8367,4,37,6.294379,0.1065312,0,0,0,0,0
820.3367,4,37,6.29231,0.09487279,0,0,0,0,0
820.8367,4,37,6.292063,0.01978234,0,0,0,0,0
821.3367,4,37,6.292063,0.01978234,0,0,0,0,0
821.8367,4,37,6.292063,0.01978234,0,0,0,0,0
822.3367,4,37,6.292063,0.01978234,0,0,0,0,0
822.8367,4,37,6.292063,0.01978234,0,0,0,0,0
823.3367,4,37,6.292063,0.01978234,0,0,0,0,0
823.8367,4,37,6.292063,0.01978234,0,0,0,0,0
824.3367,4,37,6.292063,0.01978234,0,0,0,0,0
824.8367,4,37,6.292063,0.01978234,0,0,0,0,0
853.1201,4,38,6.382092,3.571058,0,0,0,0,0
853.6201,4,38,6.382092,3.571058,0,0,0,0,0
854.1201,4,38,6.382092,3.571058,0,0,0,0,0
854.6201,4,38,6.407365,3.599728,0,0,0,0,0
855.1367,4,38,6.391036,3.564527,0,0,0,0,0
855.6368,4,38,6.391036,3.564527,0,0,0,0,0
856.1534,4,38,6.391036,3.564527,0,0,0,0,0
856.6534,4,38,6.391036,3.564527,0,0,0,0,0
857.1534,4,38,6.391036,3.564527,0,0,0,0,0
857.6534,4,38,6.391036,3.564527,0,0,0,0,0
858.17,4,38,6.391036,3.564527,0,0,0,0,0
858.6701,4,38,6.391036,3.564527,0,0,0,0,0
859.1701,4,38,6.391036,3.564527,0,0,0,0,0
859.6701,4,38,6.391036,3.564527,0,0,0,0,0
860.1701,4,38,6.391036,3.564527,0,0,0,0,0
860.6868,4,38,6.391036,3.564527,0,0,0,0,0
861.1868,4,38,6.391036,3.564527,0,0,0,0,0
861.6868,4,38,6.391036,3.564527,0,0,0,0,0
862.2034,4,38,6.391036,3.564527,0,0,0,0,0
862.7034,4,38,6.391036,3.564527,0,0,0,0,0
863.2034,4,38,6.391036,3.564527,0,0,0,0,0
863.7034,4,38,6.391036,3.564527,0,0,0,0,0
864.2034,4,38,6.391036,3.564527,0,0,0,0,0
864.7034,4,38,6.391036,3.564527,0,0,0,0,0
865.2201,4,38,6.391036,3.564527,0,0,0,0,0
865.7201,4,38,6.391036,3.564527,0,0,0,0,0
866.2201,4,38,6.391036,3.564527,0,0,0,0,0
866.7201,4,38,6.391036,3.564527,0,0,0,0,0
867.2201,4,38,6.391036,3.564527,0,0,0,0,0
867.7201,4,38,6.391036,3.564527,0,0,0,0,0
868.2202,4,38,6.391036,3.564527,0,0,0,0,0
881.8034,4,39,6.029723,-1.75033,0,0,0,0,0
882.3034,4,39,6.029723,-1.75033,0,0,0,0,0
882.8034,4,39,6.013235,-1.321454,0,0,0,0,0
883.3034,4,39,6.020321,-1.284204,0,0,0,0,0
883.8035,4,39,6.020801,-1.483585,0,0,0,0,0
884.3201,4,39,6.031106,-1.67888,0,0,0,0,0
884.8201,4,39,6.031106,-1.67888,0,0,0,0,0
885.3201,4,39,6.031106,-1.67888,0,0,0,0,0
885.8368,4,39,6.031106,-1.67888,0,0,0,0,0
886.3534,4,39,6.031106,-1.67888,0,0,0,0,0
886.8534,4,39,6.031106,-1.67888,0,0,0,0,0
887.3534,4,39,6.031106,-1.67888,0,0,0,0,0
887.8701,4,39,6.031106,-1.67888,0,0,0,0,0
888.3701,4,39,6.031106,-1.67888,0,0,0,0,0
888.8701,4,39,6.031106,-1.67888,0,0,0,0,0
889.3701,4,39,6.031106,-1.67888,0,0,0,0,0
889.8701,4,39,6.031106,-1.67888,0,0,0,0,0
890.3868,4,39,6.031106,-1.67888,0,0,0,0,0
890.8868,4,39,6.031106,-1.67888,0,0,0,0,0
891.3868,4,39,6.031106,-1.67888,0,0,0,0,0
891.9034,4,39,6.031106,-1.67888,0,0,0,0,0
892.4034,4,39,6.031106,-1.67888,0,0,0,0,0
892.9034,4,39,6.031106,-1.67888,0,0,0,0,0
893.42,4,39,6.031106,-1.67888,0,0,0,0,0
893.9201,4,39,6.031106,-1.67888,0,0,0,0,0
894.4367,4,39,6.031106,-1.67888,0,0,0,0,0
894.9368,4,39,6.031106,-1.67888,0,0,0,0,0
895.4368,4,39,6.031106,-1.67888,0,0,0,0,0
895.9368,4,39,6.031106,-1.67888,0,0,0,0,0
903.4367,4,40,6.674028,1.666596,0,0,0,0,0
903.9368,4,40,6.674028,1.666596,0,0,0,0,0
904.4368,4,40,6.674028,1.666596,0,0,0,0,0
904.9368,4,40,6.674028,1.666596,0,0,0,0,0
905.4368,4,40,6.674028,1.666596,0,0,0,0,0
905.9368,4,40,6.674028,1.666596,0,0,0,0,0
906.4368,4,40,6.674028,1.666596,0,0,0,0,0
906.9368,4,40,6.674028,1.666596,0,0,0,0,0
907.4368,4,40,6.674028,1.666596,0,0,0,0,0
907.9368,4,40,6.674028,1.666596,0,0,0,0,0
908.4368,4,40,6.674028,1.666596,0,0,0,0,0
908.9368,4,40,6.674028,1.666596,0,0,0,0,0
909.4368,4,40,6.674028,1.666596,0,0,0,0,0
909.9368,4,40,6.674028,1.666596,0,0,0,0,0
910.4368,4,40,6.674028,1.666596,0,0,0,0,0
910.9368,4,40,6.674028,1.666596,0,0,0,0,0
911.8867,4,41,6.646437,-4.475096,0,0,0,0,0
912.3868,4,41,6.646437,-4.475096,0,0,0,0,0
912.9034,4,41,6.646437,-4.475096,0,0,0,0,0
913.4034,4,41,6.646437,-4.475096,0,0,0,0,0
913.9034,4,41,6.646437,-4.475096,0,0,0,0,0
914.4034,4,41,6.646437,-4.475096,0,0,0,0,0
914.9034,4,41,6.646437,-4.475096,0,0,0,0,0
915.4201,4,41,6.646437,-4.475096,0,0,0,0,0
915.9201,4,41,6.646437,-4.475096,0,0,0,0,0
916.4368,4,41,6.646437,-4.475096,0,0,0,0,0
916.9368,4,41,6.646437,-4.475096,0,0,0,0,0
917.4368,4,41,6.646437,-4.475096,0,0,0,0,0
917.9368,4,41,6.646437,-4.475096,0,0,0,0,0
918.8701,4,42,6.630984,2.503975,0,0,0,0,0
919.3701,4,42,6.630984,2.503975,0,0,0,0,0
919.8701,4,42,6.630984,2.503975,0,0,0,0,0
